"No.","Time","Source","Destination","Protocol","Length","Info"
"576","311.104078236","172.16.208.128","172.16.0.4","TCP","73","4444  >  32866 [PSH, ACK] Seq=352 Ack=2873 Win=64128 Len=7 TSval=165476106 TSecr=1428658813"
"577","311.039452318","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"578","311.105869367","172.16.0.4","172.16.208.128","TCP","73","32866  >  4444 [PSH, ACK] Seq=2873 Ack=359 Win=64256 Len=7 TSval=1428661764 TSecr=165476106"
"579","311.105947969","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=359 Ack=2880 Win=64128 Len=0 TSval=165476107 TSecr=1428661764"
"580","319.983079572","192.168.174.128","192.168.174.2","DNS","99","Standard query 0x6703 A copilot-telemetry.githubusercontent.com"
"581","319.983323076","192.168.174.128","192.168.174.2","DNS","99","Standard query 0x99b5 AAAA copilot-telemetry.githubusercontent.com"
"582","319.998814644","192.168.174.2","192.168.174.128","DNS","244","Standard query response 0x99b5 AAAA copilot-telemetry.githubusercontent.com CNAME copilot-telemetry-service.githubusercontent.com CNAME glb-db52c2cf8be544.github.com SOA dns1.p08.nsone.net"
"583","320.014237311","192.168.174.2","192.168.174.128","DNS","418","Standard query response 0x6703 A copilot-telemetry.githubusercontent.com CNAME copilot-telemetry-service.githubusercontent.com CNAME glb-db52c2cf8be544.github.com A 140.82.112.22 NS dns1.p08.nsone.net NS dns2.p08.nsone.net NS dns3.p08.nsone.net NS dns4.p08.nsone.net NS ns-1283.awsdns-32.org NS ns-1707.awsdns-21.co.uk NS ns-421.awsdns-52.com NS ns-520.awsdns-01.net"
"584","320.015652135","192.168.174.128","140.82.112.22","TCP","74","45878  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1363382660 TSecr=0 WS=128"
"585","320.051967863","140.82.112.22","192.168.174.128","TCP","60","443  >  45878 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"586","320.052078465","192.168.174.128","140.82.112.22","TCP","54","45878  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"587","320.052959480","192.168.174.128","140.82.112.22","TLSv1.3","571","Client Hello"
"588","320.053293686","140.82.112.22","192.168.174.128","TCP","60","443  >  45878 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"589","320.090284624","140.82.112.22","192.168.174.128","TLSv1.3","3582","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"590","320.090413926","192.168.174.128","140.82.112.22","TCP","54","45878  >  443 [ACK] Seq=518 Ack=3529 Win=61320 Len=0"
"591","320.093076673","192.168.174.128","140.82.112.22","TLSv1.3","1715","Change Cipher Spec, Application Data, Application Data"
"592","320.093605282","140.82.112.22","192.168.174.128","TCP","60","443  >  45878 [ACK] Seq=3529 Ack=1978 Win=64240 Len=0"
"593","320.093621882","140.82.112.22","192.168.174.128","TCP","60","443  >  45878 [ACK] Seq=3529 Ack=2179 Win=64240 Len=0"
"594","320.130628622","140.82.112.22","192.168.174.128","TLSv1.3","212","Application Data, Application Data"
"595","320.173652765","192.168.174.128","140.82.112.22","TCP","54","45878  >  443 [ACK] Seq=2179 Ack=3687 Win=62780 Len=0"
"596","320.450217246","140.82.112.22","192.168.174.128","TLSv1.3","868","Application Data, Application Data"
"597","320.451766872","192.168.174.128","140.82.112.22","TLSv1.3","78","Application Data"
"598","320.452032377","140.82.112.22","192.168.174.128","TCP","60","443  >  45878 [ACK] Seq=4502 Ack=2203 Win=64240 Len=0"
"599","320.452532686","192.168.174.128","140.82.112.22","TCP","54","45878  >  443 [FIN, ACK] Seq=2203 Ack=4502 Win=62780 Len=0"
"600","320.452771190","140.82.112.22","192.168.174.128","TCP","60","443  >  45878 [ACK] Seq=4502 Ack=2204 Win=64239 Len=0"
"601","321.023197543","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"602","321.023218843","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"603","321.039009416","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"604","321.038997016","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"605","331.028079636","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"606","331.043081695","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"607","331.028109037","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"608","331.042941993","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"609","332.688654272","172.16.208.128","172.16.0.4","TCP","82","4444  >  32866 [PSH, ACK] Seq=359 Ack=2880 Win=64128 Len=16 TSval=165497690 TSecr=1428661764"
"610","332.690386202","172.16.0.4","172.16.208.128","TCP","82","32866  >  4444 [PSH, ACK] Seq=2880 Ack=375 Win=64256 Len=16 TSval=1428683349 TSecr=165497690"
"611","332.690444902","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=375 Ack=2896 Win=64128 Len=0 TSval=165497692 TSecr=1428683349"
"612","333.884727592","172.16.208.128","172.16.0.4","TCP","69","4444  >  32866 [PSH, ACK] Seq=375 Ack=2896 Win=64128 Len=3 TSval=165498886 TSecr=1428683349"
"613","333.887236435","172.16.0.4","172.16.208.128","TCP","69","32866  >  4444 [PSH, ACK] Seq=2896 Ack=378 Win=64256 Len=3 TSval=1428684545 TSecr=165498886"
"614","333.887315137","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=378 Ack=2899 Win=64128 Len=0 TSval=165498889 TSecr=1428684545"
"615","334.452284278","172.16.208.128","172.16.0.4","TCP","69","4444  >  32866 [PSH, ACK] Seq=378 Ack=2899 Win=64128 Len=3 TSval=165499454 TSecr=1428684545"
"616","334.453983707","172.16.0.4","172.16.208.128","TCP","69","32866  >  4444 [PSH, ACK] Seq=2899 Ack=381 Win=64256 Len=3 TSval=1428685112 TSecr=165499454"
"617","334.454041808","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=381 Ack=2902 Win=64128 Len=0 TSval=165499456 TSecr=1428685112"
"618","334.780412833","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=381 Ack=2902 Win=64128 Len=4 TSval=165499782 TSecr=1428685112"
"619","334.782859775","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2902 Ack=385 Win=64256 Len=4 TSval=1428685441 TSecr=165499782"
"620","334.782943677","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=385 Ack=2906 Win=64128 Len=0 TSval=165499784 TSecr=1428685441"
"621","335.016605303","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=385 Ack=2906 Win=64128 Len=4 TSval=165500018 TSecr=1428685441"
"622","335.018633238","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2906 Ack=389 Win=64256 Len=4 TSval=1428685677 TSecr=165500018"
"623","335.018705140","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=389 Ack=2910 Win=64128 Len=0 TSval=165500020 TSecr=1428685677"
"624","335.228390654","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=389 Ack=2910 Win=64128 Len=4 TSval=165500230 TSecr=1428685677"
"625","335.230088183","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2910 Ack=393 Win=64256 Len=4 TSval=1428685888 TSecr=165500230"
"626","335.230147084","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=393 Ack=2914 Win=64128 Len=0 TSval=165500232 TSecr=1428685888"
"627","335.404525289","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=393 Ack=2914 Win=64128 Len=4 TSval=165500406 TSecr=1428685888"
"628","335.407077633","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2914 Ack=397 Win=64256 Len=4 TSval=1428686065 TSecr=165500406"
"629","335.407154134","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=397 Ack=2918 Win=64128 Len=0 TSval=165500409 TSecr=1428686065"
"630","335.596766301","172.16.208.128","172.16.0.4","TCP","69","4444  >  32866 [PSH, ACK] Seq=397 Ack=2918 Win=64128 Len=3 TSval=165500598 TSecr=1428686065"
"631","335.598411029","172.16.0.4","172.16.208.128","TCP","69","32866  >  4444 [PSH, ACK] Seq=2918 Ack=400 Win=64256 Len=3 TSval=1428686257 TSecr=165500598"
"632","335.598468030","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=400 Ack=2921 Win=64128 Len=0 TSval=165500600 TSecr=1428686257"
"633","335.752131879","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=400 Ack=2921 Win=64128 Len=4 TSval=165500754 TSecr=1428686257"
"634","335.754230815","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2921 Ack=404 Win=64256 Len=4 TSval=1428686413 TSecr=165500754"
"635","335.754283416","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=404 Ack=2925 Win=64128 Len=0 TSval=165500756 TSecr=1428686413"
"636","336.076873975","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=404 Ack=2925 Win=64128 Len=4 TSval=165501078 TSecr=1428686413"
"637","336.078485902","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2925 Ack=408 Win=64256 Len=4 TSval=1428686737 TSecr=165501078"
"638","336.078558004","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=408 Ack=2929 Win=64128 Len=0 TSval=165501080 TSecr=1428686737"
"639","336.260233834","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=408 Ack=2929 Win=64128 Len=4 TSval=165501262 TSecr=1428686737"
"640","336.262412772","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2929 Ack=412 Win=64256 Len=4 TSval=1428686921 TSecr=165501262"
"641","336.262465373","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=412 Ack=2933 Win=64128 Len=0 TSval=165501264 TSecr=1428686921"
"642","336.428476833","172.16.208.128","172.16.0.4","TCP","68","4444  >  32866 [PSH, ACK] Seq=412 Ack=2933 Win=64128 Len=2 TSval=165501430 TSecr=1428686921"
"643","336.430837274","172.16.0.4","172.16.208.128","TCP","68","32866  >  4444 [PSH, ACK] Seq=2933 Ack=414 Win=64256 Len=2 TSval=1428687089 TSecr=165501430"
"644","336.430911075","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=414 Ack=2935 Win=64128 Len=0 TSval=165501432 TSecr=1428687089"
"645","336.592519260","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=414 Ack=2935 Win=64128 Len=4 TSval=165501594 TSecr=1428687089"
"646","336.594020186","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2935 Ack=418 Win=64256 Len=4 TSval=1428687253 TSecr=165501594"
"647","336.594075387","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=418 Ack=2939 Win=64128 Len=0 TSval=165501596 TSecr=1428687253"
"648","337.408160713","172.16.208.128","172.16.0.4","TCP","73","4444  >  32866 [PSH, ACK] Seq=418 Ack=2939 Win=64128 Len=7 TSval=165502410 TSecr=1428687253"
"649","337.409959444","172.16.0.4","172.16.208.128","TCP","73","32866  >  4444 [PSH, ACK] Seq=2939 Ack=425 Win=64256 Len=7 TSval=1428688068 TSecr=165502410"
"650","337.410022245","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=425 Ack=2946 Win=64128 Len=0 TSval=165502411 TSecr=1428688068"
"651","338.381545478","172.16.208.128","172.16.0.4","TCP","72","4444  >  32866 [PSH, ACK] Seq=425 Ack=2946 Win=64128 Len=6 TSval=165503383 TSecr=1428688068"
"652","338.382821000","172.16.0.4","172.16.208.128","TCP","72","32866  >  4444 [PSH, ACK] Seq=2946 Ack=431 Win=64256 Len=6 TSval=1428689041 TSecr=165503383"
"653","338.382868601","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=431 Ack=2952 Win=64128 Len=0 TSval=165503384 TSecr=1428689041"
"654","338.804589367","172.16.208.128","172.16.0.4","TCP","69","4444  >  32866 [PSH, ACK] Seq=431 Ack=2952 Win=64128 Len=3 TSval=165503806 TSecr=1428689041"
"655","338.805942691","172.16.0.4","172.16.208.128","TCP","69","32866  >  4444 [PSH, ACK] Seq=2952 Ack=434 Win=64256 Len=3 TSval=1428689465 TSecr=165503806"
"656","338.805989392","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=434 Ack=2955 Win=64128 Len=0 TSval=165503807 TSecr=1428689465"
"657","339.612412081","172.16.208.128","172.16.0.4","TCP","68","4444  >  32866 [PSH, ACK] Seq=434 Ack=2955 Win=64128 Len=2 TSval=165504614 TSecr=1428689465"
"658","339.614867023","172.16.0.4","172.16.208.128","TCP","68","32866  >  4444 [PSH, ACK] Seq=2955 Ack=436 Win=64256 Len=2 TSval=1428690273 TSecr=165504614"
"659","339.614938524","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=436 Ack=2957 Win=64128 Len=0 TSval=165504616 TSecr=1428690273"
"660","340.675849392","172.16.208.128","172.16.0.4","TCP","72","4444  >  32866 [PSH, ACK] Seq=436 Ack=2957 Win=64128 Len=6 TSval=165505677 TSecr=1428690273"
"661","340.677749025","172.16.0.4","172.16.208.128","TCP","72","32866  >  4444 [PSH, ACK] Seq=2957 Ack=442 Win=64256 Len=6 TSval=1428691336 TSecr=165505677"
"662","340.677799926","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=442 Ack=2963 Win=64128 Len=0 TSval=165505679 TSecr=1428691336"
"663","341.030781104","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"664","341.030766703","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"665","341.045838563","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"666","341.045838463","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"667","341.312701757","172.16.208.128","172.16.0.4","TCP","69","4444  >  32866 [PSH, ACK] Seq=442 Ack=2963 Win=64128 Len=3 TSval=165506314 TSecr=1428691336"
"668","341.314708092","172.16.0.4","172.16.208.128","TCP","69","32866  >  4444 [PSH, ACK] Seq=2963 Ack=445 Win=64256 Len=3 TSval=1428691973 TSecr=165506314"
"669","341.314793193","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=445 Ack=2966 Win=64128 Len=0 TSval=165506316 TSecr=1428691973"
"670","342.185143077","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=445 Ack=2966 Win=64128 Len=4 TSval=165507187 TSecr=1428691973"
"671","342.187290813","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2966 Ack=449 Win=64256 Len=4 TSval=1428692846 TSecr=165507187"
"672","342.187367215","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=449 Ack=2970 Win=64128 Len=0 TSval=165507189 TSecr=1428692846"
"673","343.548603644","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=449 Ack=2970 Win=64128 Len=4 TSval=165508550 TSecr=1428692846"
"674","343.550629379","172.16.0.4","172.16.208.128","TCP","70","32866  >  4444 [PSH, ACK] Seq=2970 Ack=453 Win=64256 Len=4 TSval=1428694209 TSecr=165508550"
"675","343.550691280","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=453 Ack=2974 Win=64128 Len=0 TSval=165508552 TSecr=1428694209"
"676","344.252224754","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [FIN, ACK] Seq=453 Ack=2974 Win=64128 Len=0 TSval=165509254 TSecr=1428694209"
"677","344.255007302","172.16.0.4","172.16.208.128","TCP","66","32866  >  4444 [FIN, ACK] Seq=2974 Ack=454 Win=64256 Len=0 TSval=1428694914 TSecr=165509254"
"678","344.255073803","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=454 Ack=2975 Win=64128 Len=0 TSval=165509257 TSecr=1428694914"
"679","347.051341111","192.168.174.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"680","347.051730118","172.16.0.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"681","347.501189948","192.168.174.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"682","347.500927544","172.16.0.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"683","348.053967455","192.168.174.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"684","348.053905554","172.16.0.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"685","348.504490703","192.168.174.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"686","348.504572205","172.16.0.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"687","349.064134027","192.168.174.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"688","349.063931123","172.16.0.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"689","349.512730338","172.16.0.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"690","349.512620636","192.168.174.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"691","350.069708416","172.16.0.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"692","350.069665016","192.168.174.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"693","350.519197744","172.16.0.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"694","350.519191144","192.168.174.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"695","351.043679561","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"696","351.043756062","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"697","351.059001024","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"698","351.058968124","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"699","361.049339697","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"700","361.062701226","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"701","361.049362497","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"702","361.062527323","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"703","365.289212330","192.168.174.128","192.168.174.2","DNS","83","Standard query 0x647d PTR 4.0.16.172.in-addr.arpa"
"704","365.287500901","172.16.0.4","172.16.208.128","TCP","74","35538  >  4444 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428715946 TSecr=0 WS=128"
"705","365.293123498","192.168.174.2","192.168.174.128","DNS","83","Standard query response 0x647d No such name PTR 4.0.16.172.in-addr.arpa"
"706","365.287591902","172.16.208.128","172.16.0.4","TCP","74","4444  >  35538 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=165530289 TSecr=1428715946 WS=128"
"707","365.288390916","172.16.0.4","172.16.208.128","TCP","66","35538  >  4444 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428715947 TSecr=165530289"
"708","369.440802400","172.16.208.128","172.16.0.4","TCP","69","4444  >  35538 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=3 TSval=165534442 TSecr=1428715947"
"709","369.441726815","172.16.0.4","172.16.208.128","TCP","66","35538  >  4444 [ACK] Seq=1 Ack=4 Win=64256 Len=0 TSval=1428720100 TSecr=165534442"
"710","369.447175609","172.16.0.4","172.16.208.128","TCP","339","35538  >  4444 [PSH, ACK] Seq=1 Ack=4 Win=64256 Len=273 TSval=1428720106 TSecr=165534442"
"711","369.447330912","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=4 Ack=274 Win=65024 Len=0 TSval=165534449 TSecr=1428720106"
"712","370.541720462","VMware_a9:d9:ac","VMware_fd:87:bd","ARP","42","Who has 192.168.174.2? Tell 192.168.174.128"
"713","370.542004167","VMware_fd:87:bd","VMware_a9:d9:ac","ARP","60","192.168.174.2 is at 00:50:56:fd:87:bd"
"714","371.054504148","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"715","371.062436184","172.16.208.128","172.16.0.4","TCP","70","4444  >  35538 [PSH, ACK] Seq=4 Ack=274 Win=65024 Len=4 TSval=165536064 TSecr=1428720106"
"716","371.063858208","172.16.0.4","172.16.208.128","TCP","66","35538  >  4444 [ACK] Seq=274 Ack=8 Win=64256 Len=0 TSval=1428721722 TSecr=165536064"
"717","371.054728752","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"718","371.065073329","172.16.0.4","172.16.208.128","TCP","90","35538  >  4444 [PSH, ACK] Seq=274 Ack=8 Win=64256 Len=24 TSval=1428721723 TSecr=165536064"
"719","371.065222432","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=8 Ack=298 Win=65024 Len=0 TSval=165536067 TSecr=1428721723"
"720","371.070556824","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"721","371.070500623","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"722","372.866375685","172.16.208.128","172.16.0.4","TCP","70","4444  >  35538 [PSH, ACK] Seq=8 Ack=298 Win=65024 Len=4 TSval=165537868 TSecr=1428721723"
"723","372.867951012","172.16.0.4","172.16.208.128","TCP","66","35538  >  4444 [ACK] Seq=298 Ack=12 Win=64256 Len=0 TSval=1428723526 TSecr=165537868"
"724","376.414880646","172.16.208.128","172.16.0.4","TCP","81","4444  >  35538 [PSH, ACK] Seq=12 Ack=298 Win=65024 Len=15 TSval=165541416 TSecr=1428723526"
"725","376.415917264","172.16.0.4","172.16.208.128","TCP","66","35538  >  4444 [ACK] Seq=298 Ack=27 Win=64256 Len=0 TSval=1428727074 TSecr=165541416"
"726","376.418170503","172.16.0.4","172.16.208.128","TCP","81","35538  >  4444 [PSH, ACK] Seq=298 Ack=27 Win=64256 Len=15 TSval=1428727076 TSecr=165541416"
"727","376.418327806","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=27 Ack=313 Win=65024 Len=0 TSval=165541420 TSecr=1428727076"
"728","377.721048601","172.16.208.128","172.16.0.4","TCP","69","4444  >  35538 [PSH, ACK] Seq=27 Ack=313 Win=65024 Len=3 TSval=165542723 TSecr=1428727076"
"729","377.723019835","172.16.0.4","172.16.208.128","TCP","69","35538  >  4444 [PSH, ACK] Seq=313 Ack=30 Win=64256 Len=3 TSval=1428728381 TSecr=165542723"
"730","377.723067935","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=30 Ack=316 Win=65024 Len=0 TSval=165542725 TSecr=1428728381"
"731","379.425763571","172.16.208.128","172.16.0.4","TCP","69","4444  >  35538 [PSH, ACK] Seq=30 Ack=316 Win=65024 Len=3 TSval=165544427 TSecr=1428728381"
"732","379.427750805","172.16.0.4","172.16.208.128","TCP","69","35538  >  4444 [PSH, ACK] Seq=316 Ack=33 Win=64256 Len=3 TSval=1428730086 TSecr=165544427"
"733","379.427823406","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=33 Ack=319 Win=65024 Len=0 TSval=165544429 TSecr=1428730086"
"734","380.338125381","172.16.208.128","172.16.0.4","TCP","69","4444  >  35538 [PSH, ACK] Seq=33 Ack=319 Win=65024 Len=3 TSval=165545340 TSecr=1428730086"
"735","380.340084415","172.16.0.4","172.16.208.128","TCP","69","35538  >  4444 [PSH, ACK] Seq=319 Ack=36 Win=64256 Len=3 TSval=1428730998 TSecr=165545340"
"736","380.340160016","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=36 Ack=322 Win=65024 Len=0 TSval=165545342 TSecr=1428730998"
"737","381.057601890","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"738","381.006073308","172.16.208.128","172.16.0.4","TCP","70","4444  >  35538 [PSH, ACK] Seq=36 Ack=322 Win=65024 Len=4 TSval=165546008 TSecr=1428730998"
"739","381.073204757","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"740","381.007705836","172.16.0.4","172.16.208.128","TCP","70","35538  >  4444 [PSH, ACK] Seq=322 Ack=40 Win=64256 Len=4 TSval=1428731666 TSecr=165546008"
"741","381.007771737","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=40 Ack=326 Win=65024 Len=0 TSval=165546009 TSecr=1428731666"
"742","381.057600890","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"743","381.073261158","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"744","382.342010558","172.16.208.128","172.16.0.4","TCP","69","4444  >  35538 [PSH, ACK] Seq=40 Ack=326 Win=65024 Len=3 TSval=165547343 TSecr=1428731666"
"745","382.343974591","172.16.0.4","172.16.208.128","TCP","69","35538  >  4444 [PSH, ACK] Seq=326 Ack=43 Win=64256 Len=3 TSval=1428733002 TSecr=165547343"
"746","382.344050493","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=43 Ack=329 Win=65024 Len=0 TSval=165547346 TSecr=1428733002"
"747","382.885337949","172.16.208.128","172.16.0.4","TCP","69","4444  >  35538 [PSH, ACK] Seq=43 Ack=329 Win=65024 Len=3 TSval=165547887 TSecr=1428733002"
"748","382.887533587","172.16.0.4","172.16.208.128","TCP","69","35538  >  4444 [PSH, ACK] Seq=329 Ack=46 Win=64256 Len=3 TSval=1428733546 TSecr=165547887"
"749","382.887616489","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=46 Ack=332 Win=65024 Len=0 TSval=165547889 TSecr=1428733546"
"750","383.581806857","172.16.208.128","172.16.0.4","TCP","69","4444  >  35538 [PSH, ACK] Seq=46 Ack=332 Win=65024 Len=3 TSval=165548583 TSecr=1428733546"
"751","383.584339700","172.16.0.4","172.16.208.128","TCP","69","35538  >  4444 [PSH, ACK] Seq=332 Ack=49 Win=64256 Len=3 TSval=1428734243 TSecr=165548583"
"752","383.584397001","172.16.208.128","172.16.0.4","TCP","66","4444  >  35538 [ACK] Seq=49 Ack=335 Win=65024 Len=0 TSval=165548586 TSecr=1428734243"
"753","384.113533449","172.16.208.128","172.16.0.4","TCP","69","4444  >  35538 [PSH, ACK] Seq=49 Ack=335 Win=65024 Len=3 TSval=165549115 TSecr=1428734243"
"754","384.115264978","172.16.0.4","172.16.208.128","TCP","69","35538  >  4444 [PSH, ACK] Seq=335 Ack=52 Win=64256 Len=3 TSval=1428734774 TSecr=165549115"
